obsid,variable,time,value,units,x,y,layer
wp2-f3,Cl,161.002,0.00174879,mol_l,12,0,3
wp2-f3,Cl,224.017,0.00194624,mol_l,12,0,3
wp2-f3,Cl,280.006,0.00186162,mol_l,12,0,3
wp2-f3,Cl,336.008,0.00197445,mol_l,12,0,3
wp2-f3,Cl,419.021,0.00197445,mol_l,12,0,3
wp2-f3,Cl,490.006,0.00248216,mol_l,12,0,3
wp2-f3,Cl,518.008,0.00214368,mol_l,12,0,3
wp2-f3,Cl,608.981,0.00183341,mol_l,12,0,3
wp2-f3,Cl,700.008,0.00194624,mol_l,12,0,3
wp2-f3,Cl,791.046,0.00228472,mol_l,12,0,3
wp2-f4,Cl,0.0,0.000225651,mol_l,12,0,1
wp2-f4,Cl,2.02292,0.000141032,mol_l,12,0,1
wp2-f4,Cl,6.08333,0.000169238,mol_l,12,0,1
wp2-f4,Cl,9.97917,0.00126929,mol_l,12,0,1
wp2-f4,Cl,14.0042,0.00242575,mol_l,12,0,1
wp2-f4,Cl,20.9729,0.00253857,mol_l,12,0,1
wp2-f4,Cl,28.0188,0.00273602,mol_l,12,0,1
wp2-f4,Cl,35.0104,0.0026796,mol_l,12,0,1
wp2-f4,Cl,42.0063,0.00270781,mol_l,12,0,1
wp2-f4,Cl,56.0167,0.00270781,mol_l,12,0,1
wp2-f4,Cl,70.0104,0.00282064,mol_l,12,0,1
wp2-f4,Cl,84.0,0.00228472,mol_l,12,0,1
wp2-f4,Cl,98.0167,0.00225651,mol_l,12,0,1
wp2-f4,Cl,112.0,0.00236933,mol_l,12,0,1
wp2-f4,Cl,126.048,0.00262319,mol_l,12,0,1
wp2-f4,Cl,139.979,0.00225651,mol_l,12,0,1
wp2-f4,Cl,161.006,0.00174879,mol_l,12,0,1
wp2-f4,Cl,196.012,0.00186162,mol_l,12,0,1
wp2-f4,Cl,224.015,0.00200265,mol_l,12,0,1
wp2-f4,Cl,252.0,0.00160776,mol_l,12,0,1
wp2-f4,Cl,280.002,0.00180521,mol_l,12,0,1
wp2-f4,Cl,308.017,0.00208727,mol_l,12,0,1
wp2-f4,Cl,336.006,0.00183341,mol_l,12,0,1
wp2-f4,Cl,364.006,0.00197445,mol_l,12,0,1
wp2-f4,Cl,419.017,0.00188983,mol_l,12,0,1
wp2-f4,Cl,490.004,0.00253857,mol_l,12,0,1
wp2-f4,Cl,518.013,0.00228472,mol_l,12,0,1
wp2-f4,Cl,574.008,0.00172059,mol_l,12,0,1
wp2-f4,Cl,644.017,0.00194624,mol_l,12,0,1
wp2-f4,Cl,700.098,0.00194624,mol_l,12,0,1
wp2-f4,Cl,756.0,0.00245395,mol_l,12,0,1
wp2-f4,Cl,825.979,0.00214368,mol_l,12,0,1
wp2-f5,Cl,0.0,0.000169238,mol_l,12,0,0
wp2-f5,Cl,6.06042,0.000169238,mol_l,12,0,0
wp2-f5,Cl,14.0,0.00031027,mol_l,12,0,0
wp2-f5,Cl,28.0146,0.000338476,mol_l,12,0,0
wp2-f5,Cl,42.0021,0.000225651,mol_l,12,0,0
wp2-f5,Cl,70.0062,0.00031027,mol_l,12,0,0
wp2-f5,Cl,98.0125,0.000366683,mol_l,12,0,0
wp2-f5,Cl,126.042,0.00062054,mol_l,12,0,0
wp2-f5,Cl,196.01,0.00101543,mol_l,12,0,0
wp2-f5,Cl,308.012,0.0013257,mol_l,12,0,0
wp2-f5,Cl,455.006,0.00152314,mol_l,12,0,0
wp2-f5,Cl,518.017,0.00160776,mol_l,12,0,0
wp2-f5,Cl,609.0,0.00160776,mol_l,12,0,0
wp2-f5,Cl,700.004,0.00183341,mol_l,12,0,0
wp2-f5,Cl,791.004,0.00169238,mol_l,12,0,0
wp3-f1,Cl,0.0,0.000366683,mol_l,-8,0,9
wp3-f1,Cl,2.09167,0.00031027,mol_l,-8,0,9
wp3-f1,Cl,6.10417,0.000338476,mol_l,-8,0,9
wp3-f1,Cl,10.0458,0.000366683,mol_l,-8,0,9
wp3-f1,Cl,14.1062,0.000423095,mol_l,-8,0,9
wp3-f1,Cl,21.0521,0.000394889,mol_l,-8,0,9
wp3-f1,Cl,27.9812,0.000451302,mol_l,-8,0,9
wp3-f1,Cl,57.125,0.000338476,mol_l,-8,0,9
wp3-f1,Cl,84.0458,0.000394889,mol_l,-8,0,9
wp3-f1,Cl,112.015,0.000366683,mol_l,-8,0,9
wp3-f1,Cl,161.012,0.000366683,mol_l,-8,0,9
wp3-f1,Cl,224.042,0.00031027,mol_l,-8,0,9
wp3-f1,Cl,280.012,0.000366683,mol_l,-8,0,9
wp3-f1,Cl,336.019,0.000366683,mol_l,-8,0,9
wp3-f1,Cl,455.017,0.000451302,mol_l,-8,0,9
wp3-f1,Cl,518.019,0.000451302,mol_l,-8,0,9
wp3-f1,Cl,700.017,0.000535921,mol_l,-8,0,9
wp3-f2,Cl,0.0,0.000169238,mol_l,-8,0,7
wp3-f2,Cl,2.06458,0.000225651,mol_l,-8,0,7
wp3-f2,Cl,6.13542,0.00236933,mol_l,-8,0,7
wp3-f2,Cl,10.0437,0.00239754,mol_l,-8,0,7
wp3-f2,Cl,14.1042,0.00259499,mol_l,-8,0,7
wp3-f2,Cl,21.0458,0.0026796,mol_l,-8,0,7
wp3-f2,Cl,27.9792,0.00279243,mol_l,-8,0,7
wp3-f2,Cl,57.1437,0.00273602,mol_l,-8,0,7
wp3-f2,Cl,84.0438,0.0022283,mol_l,-8,0,7
wp3-f2,Cl,112.019,0.0026796,mol_l,-8,0,7
wp3-f2,Cl,161.058,0.00169238,mol_l,-8,0,7
wp3-f2,Cl,224.052,0.00194624,mol_l,-8,0,7
wp3-f2,Cl,280.052,0.00188983,mol_l,-8,0,7
wp3-f2,Cl,336.048,0.00186162,mol_l,-8,0,7
wp3-f2,Cl,455.042,0.00248216,mol_l,-8,0,7
wp3-f2,Cl,518.052,0.00217189,mol_l,-8,0,7
wp3-f2,Cl,574.042,0.00180521,mol_l,-8,0,7
wp3-f2,Cl,644.05,0.00197445,mol_l,-8,0,7
wp3-f2,Cl,700.048,0.00203086,mol_l,-8,0,7
wp3-f2,Cl,756.013,0.00242575,mol_l,-8,0,7
wp3-f2,Cl,826.004,0.0022283,mol_l,-8,0,7
wp3-f3,Cl,0.0,0.000197445,mol_l,-8,0,4
wp3-f3,Cl,2.05833,0.000141032,mol_l,-8,0,4
wp3-f3,Cl,6.13125,0.00236933,mol_l,-8,0,4
wp3-f3,Cl,10.0229,0.00239754,mol_l,-8,0,4
wp3-f3,Cl,14.1,0.00259499,mol_l,-8,0,4
wp3-f3,Cl,21.0229,0.0026796,mol_l,-8,0,4
wp3-f3,Cl,27.9729,0.00282064,mol_l,-8,0,4
wp3-f3,Cl,35.0458,0.0026796,mol_l,-8,0,4
wp3-f3,Cl,42.0479,0.00251037,mol_l,-8,0,4
wp3-f3,Cl,57.1375,0.00273602,mol_l,-8,0,4
wp3-f3,Cl,70.0542,0.00259499,mol_l,-8,0,4
wp3-f3,Cl,84.0229,0.0022283,mol_l,-8,0,4
wp3-f3,Cl,98.0479,0.00231292,mol_l,-8,0,4
wp3-f3,Cl,112.017,0.0026796,mol_l,-8,0,4
wp3-f3,Cl,126.056,0.00251037,mol_l,-8,0,4
wp3-f3,Cl,140.004,0.00242575,mol_l,-8,0,4
wp3-f3,Cl,161.044,0.00169238,mol_l,-8,0,4
wp3-f3,Cl,196.023,0.00203086,mol_l,-8,0,4
wp3-f3,Cl,224.048,0.00191803,mol_l,-8,0,4
wp3-f3,Cl,252.017,0.00160776,mol_l,-8,0,4
wp3-f3,Cl,280.023,0.00186162,mol_l,-8,0,4
wp3-f3,Cl,308.056,0.00180521,mol_l,-8,0,4
wp3-f3,Cl,336.046,0.00186162,mol_l,-8,0,4
wp3-f3,Cl,364.046,0.00208727,mol_l,-8,0,4
wp3-f3,Cl,419.012,0.00200265,mol_l,-8,0,4
wp3-f3,Cl,490.017,0.00242575,mol_l,-8,0,4
wp3-f3,Cl,518.05,0.00211548,mol_l,-8,0,4
wp3-f3,Cl,574.023,0.001777,mol_l,-8,0,4
wp3-f3,Cl,618.006,0.00191803,mol_l,-8,0,4
wp3-f3,Cl,617.977,0.00191803,mol_l,-8,0,4
wp3-f3,Cl,644.046,0.00200265,mol_l,-8,0,4
wp3-f3,Cl,700.044,0.00197445,mol_l,-8,0,4
wp3-f3,Cl,756.017,0.00251037,mol_l,-8,0,4
wp3-f3,Cl,826.006,0.00228472,mol_l,-8,0,4
wp3-f4,Cl,0.0,0.000197445,mol_l,-8,0,1
wp3-f4,Cl,2.05208,0.000141032,mol_l,-8,0,1
wp3-f4,Cl,6.12708,0.00234113,mol_l,-8,0,1
wp3-f4,Cl,10.0146,0.00236933,mol_l,-8,0,1
wp3-f4,Cl,14.0521,0.00259499,mol_l,-8,0,1
wp3-f4,Cl,21.0188,0.0026514,mol_l,-8,0,1
wp3-f4,Cl,27.9688,0.00282064,mol_l,-8,0,1
wp3-f4,Cl,35.0229,0.0026796,mol_l,-8,0,1
wp3-f4,Cl,42.0438,0.00251037,mol_l,-8,0,1
wp3-f4,Cl,57.1479,0.00273602,mol_l,-8,0,1
wp3-f4,Cl,70.05,0.00253857,mol_l,-8,0,1
wp3-f4,Cl,84.0208,0.0022001,mol_l,-8,0,1
wp3-f4,Cl,98.0438,0.00228472,mol_l,-8,0,1
wp3-f4,Cl,112.013,0.0026796,mol_l,-8,0,1
wp3-f4,Cl,126.054,0.00253857,mol_l,-8,0,1
wp3-f4,Cl,140.002,0.00242575,mol_l,-8,0,1
wp3-f4,Cl,161.023,0.00169238,mol_l,-8,0,1
wp3-f4,Cl,196.021,0.00200265,mol_l,-8,0,1
wp3-f4,Cl,224.044,0.00194624,mol_l,-8,0,1
wp3-f4,Cl,252.015,0.00160776,mol_l,-8,0,1
wp3-f4,Cl,280.019,0.00188983,mol_l,-8,0,1
wp3-f4,Cl,308.054,0.00180521,mol_l,-8,0,1
wp3-f4,Cl,336.042,0.00191803,mol_l,-8,0,1
wp3-f4,Cl,364.015,0.00205906,mol_l,-8,0,1
wp3-f4,Cl,419.008,0.00208727,mol_l,-8,0,1
wp3-f4,Cl,490.012,0.00242575,mol_l,-8,0,1
wp3-f4,Cl,518.042,0.00211548,mol_l,-8,0,1
wp3-f4,Cl,574.019,0.001777,mol_l,-8,0,1
wp3-f4,Cl,644.042,0.00197445,mol_l,-8,0,1
wp3-f4,Cl,700.042,0.00203086,mol_l,-8,0,1
wp3-f4,Cl,756.01,0.00245395,mol_l,-8,0,1
wp3-f4,Cl,826.008,0.00228472,mol_l,-8,0,1
wp3-f5,Cl,0.0,0.000225651,mol_l,-8,0,0
wp3-f5,Cl,2.0625,0.000141032,mol_l,-8,0,0
wp3-f5,Cl,6.10625,0.00205906,mol_l,-8,0,0
wp3-f5,Cl,10.0104,0.00225651,mol_l,-8,0,0
wp3-f5,Cl,14.0479,0.00248216,mol_l,-8,0,0
wp3-f5,Cl,21.0146,0.00259499,mol_l,-8,0,0
wp3-f5,Cl,27.9646,0.00282064,mol_l,-8,0,0
wp3-f5,Cl,57.1333,0.00273602,mol_l,-8,0,0
wp3-f5,Cl,84.0167,0.0022283,mol_l,-8,0,0
wp3-f5,Cl,112.01,0.00259499,mol_l,-8,0,0
wp3-f5,Cl,161.019,0.00172059,mol_l,-8,0,0
wp3-f5,Cl,224.023,0.00191803,mol_l,-8,0,0
wp3-f5,Cl,280.015,0.00186162,mol_l,-8,0,0
wp3-f5,Cl,336.023,0.00186162,mol_l,-8,0,0
wp3-f5,Cl,455.023,0.00248216,mol_l,-8,0,0
wp3-f5,Cl,518.023,0.0022001,mol_l,-8,0,0
wp3-f5,Cl,574.017,0.00174879,mol_l,-8,0,0
wp3-f5,Cl,644.021,0.00197445,mol_l,-8,0,0
wp3-f5,Cl,700.021,0.00194624,mol_l,-8,0,0
wp3-f5,Cl,756.006,0.00245395,mol_l,-8,0,0
wp3-f5,Cl,826.013,0.0022283,mol_l,-8,0,0
wp4-f1,Cl,0.0,0.000394889,mol_l,22,0,11
wp4-f1,Cl,27.9333,0.000253857,mol_l,22,0,11
wp4-f1,Cl,56.0125,0.00031027,mol_l,22,0,11
wp4-f1,Cl,70.0,0.000338476,mol_l,22,0,11
wp4-f1,Cl,98.0083,0.000366683,mol_l,22,0,11
wp4-f1,Cl,126.021,0.000338476,mol_l,22,0,11
wp4-f1,Cl,196.004,0.000366683,mol_l,22,0,11
wp4-f1,Cl,308.01,0.000366683,mol_l,22,0,11
wp4-f1,Cl,517.981,0.000366683,mol_l,22,0,11
wp4-f1,Cl,700.0,0.000451302,mol_l,22,0,11
wp4-f5,Cl,0.0,0.000282064,mol_l,22,0,0
wp4-f5,Cl,21.0,0.000197445,mol_l,22,0,0
wp4-f5,Cl,27.9333,0.000225651,mol_l,22,0,0
wp4-f5,Cl,35.0021,0.000423095,mol_l,22,0,0
wp4-f5,Cl,41.9792,0.00138211,mol_l,22,0,0
wp4-f5,Cl,56.0042,0.00248216,mol_l,22,0,0
wp4-f5,Cl,69.9813,0.00273602,mol_l,22,0,0
wp4-f5,Cl,98.0042,0.00273602,mol_l,22,0,0
wp4-f5,Cl,126.019,0.00228472,mol_l,22,0,0
wp4-f5,Cl,196.002,0.00180521,mol_l,22,0,0
pp1-f1,Cl,0.0,0.00031027,mol_l,-98,0,4
pp1-f1,Cl,57.1729,0.000169238,mol_l,-98,0,4
pp1-f1,Cl,85.1312,0.000197445,mol_l,-98,0,4
pp1-f1,Cl,112.098,0.000225651,mol_l,-98,0,4
pp1-f1,Cl,161.09,0.000225651,mol_l,-98,0,4
pp1-f1,Cl,252.044,0.00149494,mol_l,-98,0,4
pp1-f1,Cl,336.065,0.00152314,mol_l,-98,0,4
pp1-f1,Cl,490.083,0.00169238,mol_l,-98,0,4
pp1-f1,Cl,518.096,0.00183341,mol_l,-98,0,4
pp1-f1,Cl,609.013,0.00155135,mol_l,-98,0,4
pp1-f1,Cl,700.1,0.00191803,mol_l,-98,0,4
pp1-f1,Cl,791.015,0.00160776,mol_l,-98,0,4
pp1-f2,Cl,0.0,0.000141032,mol_l,-98,0,1
pp1-f2,Cl,57.1708,0.000197445,mol_l,-98,0,1
pp1-f2,Cl,85.1437,0.000169238,mol_l,-98,0,1
pp1-f2,Cl,98.0875,0.000197445,mol_l,-98,0,1
pp1-f2,Cl,112.088,0.000197445,mol_l,-98,0,1
pp1-f2,Cl,126.083,0.000197445,mol_l,-98,0,1
pp1-f2,Cl,140.052,0.000141032,mol_l,-98,0,1
pp1-f2,Cl,161.092,0.000197445,mol_l,-98,0,1
pp1-f2,Cl,196.06,0.000225651,mol_l,-98,0,1
pp1-f2,Cl,224.065,0.000169238,mol_l,-98,0,1
pp1-f2,Cl,252.042,0.000225651,mol_l,-98,0,1
pp1-f2,Cl,280.083,0.000169238,mol_l,-98,0,1
pp1-f2,Cl,308.083,0.000225651,mol_l,-98,0,1
pp1-f2,Cl,336.083,0.000169238,mol_l,-98,0,1
pp1-f2,Cl,364.083,0.000169238,mol_l,-98,0,1
pp1-f2,Cl,455.05,0.000253857,mol_l,-98,0,1
pp1-f2,Cl,518.09,0.000479508,mol_l,-98,0,1
pp1-f2,Cl,609.01,0.00126929,mol_l,-98,0,1
pp1-f2,Cl,618.058,0.00135391,mol_l,-98,0,1
pp1-f2,Cl,618.092,0.0013257,mol_l,-98,0,1
pp1-f2,Cl,700.085,0.00174879,mol_l,-98,0,1
pp1-f2,Cl,791.042,0.00191803,mol_l,-98,0,1
pp1-f3,Cl,0.0,0.000141032,mol_l,-98,0,1
pp1-f3,Cl,57.1667,0.000197445,mol_l,-98,0,1
pp1-f3,Cl,85.1375,0.000169238,mol_l,-98,0,1
pp1-f3,Cl,98.0646,0.000197445,mol_l,-98,0,1
pp1-f3,Cl,112.085,0.000253857,mol_l,-98,0,1
pp1-f3,Cl,161.085,0.000197445,mol_l,-98,0,1
pp1-f3,Cl,252.023,0.000197445,mol_l,-98,0,1
pp1-f3,Cl,336.06,0.000169238,mol_l,-98,0,1
pp1-f3,Cl,490.05,0.00126929,mol_l,-98,0,1
pp1-f3,Cl,518.094,0.00129749,mol_l,-98,0,1
pp1-f3,Cl,609.006,0.00104364,mol_l,-98,0,1
pp1-f3,Cl,618.054,0.00115646,mol_l,-98,0,1
pp1-f3,Cl,618.083,0.00104364,mol_l,-98,0,1
pp1-f3,Cl,700.065,0.00126929,mol_l,-98,0,1
pp1-f3,Cl,791.019,0.000959016,mol_l,-98,0,1
ip2-f1,Cl,0.0,0.000366683,mol_l,0,0,11
ip2-f1,Cl,2.04792,0.00031027,mol_l,0,0,11
ip2-f1,Cl,6.05833,0.00031027,mol_l,0,0,11
ip2-f1,Cl,10.0062,0.000338476,mol_l,0,0,11
ip2-f1,Cl,14.0208,0.000423095,mol_l,0,0,11
ip2-f1,Cl,21.0104,0.000394889,mol_l,0,0,11
ip2-f1,Cl,28.0521,0.000423095,mol_l,0,0,11
ip2-f1,Cl,42.0208,0.000338476,mol_l,0,0,11
ip2-f1,Cl,56.0417,0.000338476,mol_l,0,0,11
ip2-f1,Cl,70.0438,0.000394889,mol_l,0,0,11
ip2-f1,Cl,84.0125,0.000366683,mol_l,0,0,11
ip2-f1,Cl,112.006,0.000338476,mol_l,0,0,11
ip2-f1,Cl,161.01,0.000366683,mol_l,0,0,11
ip2-f1,Cl,224.019,0.000253857,mol_l,0,0,11
ip2-f1,Cl,280.01,0.000394889,mol_l,0,0,11
ip2-f1,Cl,336.012,0.000366683,mol_l,0,0,11
ip2-f1,Cl,455.015,0.000394889,mol_l,0,0,11
ip2-f1,Cl,518.021,0.000338476,mol_l,0,0,11
ip2-f1,Cl,700.015,0.000423095,mol_l,0,0,11
ip2-f5,Cl,0.0,0.000253857,mol_l,0,0,0
ip2-f5,Cl,2.04583,0.00217189,mol_l,0,0,0
ip2-f5,Cl,6.05625,0.00234113,mol_l,0,0,0
ip2-f5,Cl,10.0042,0.00236933,mol_l,0,0,0
ip2-f5,Cl,14.0417,0.00273602,mol_l,0,0,0
ip2-f5,Cl,21.0063,0.0026514,mol_l,0,0,0
ip2-f5,Cl,28.05,0.00282064,mol_l,0,0,0
ip2-f5,Cl,455.012,0.00253857,mol_l,0,0,0
wp1-f1,Tmp,0.0,0.017,c,-38,0,11
wp1-f1,Tmp,28.0958,0.017,c,-38,0,11
wp1-f1,Tmp,56.0479,0.0169,c,-38,0,11
wp1-f1,Tmp,70.0917,0.017,c,-38,0,11
wp1-f1,Tmp,84.0875,0.0174,c,-38,0,11
wp1-f1,Tmp,112.052,0.0184,c,-38,0,11
wp1-f1,Tmp,140.015,0.0176,c,-38,0,11
wp1-f1,Tmp,196.054,0.0152,c,-38,0,11
wp1-f1,Tmp,280.062,0.0092,c,-38,0,11
wp1-f1,Tmp,364.06,0.0112,c,-38,0,11
wp1-f1,Tmp,518.054,0.0176,c,-38,0,11
wp1-f1,Tmp,700.056,0.0112,c,-38,0,11
wp1-f2,Tmp,0.0,0.017,c,-38,0,7
wp1-f2,Tmp,28.0104,0.017,c,-38,0,7
wp1-f2,Tmp,56.05,0.0169,c,-38,0,7
wp1-f2,Tmp,70.0896,0.017,c,-38,0,7
wp1-f2,Tmp,84.0854,0.0174,c,-38,0,7
wp1-f2,Tmp,98.0604,0.0179,c,-38,0,7
wp1-f2,Tmp,112.05,0.0184,c,-38,0,7
wp1-f2,Tmp,126.062,0.0179,c,-38,0,7
wp1-f2,Tmp,140.021,0.0176,c,-38,0,7
wp1-f2,Tmp,196.056,0.0152,c,-38,0,7
wp1-f2,Tmp,252.01,0.0106,c,-38,0,7
wp1-f2,Tmp,336.056,0.0103,c,-38,0,7
wp1-f2,Tmp,455.046,0.0164,c,-38,0,7
wp1-f2,Tmp,518.058,0.0176,c,-38,0,7
wp1-f2,Tmp,574.048,0.0146,c,-38,0,7
wp1-f2,Tmp,618.017,0.0122,c,-38,0,7
wp1-f2,Tmp,644.087,0.0116,c,-38,0,7
wp1-f2,Tmp,700.062,0.0112,c,-38,0,7
wp1-f2,Tmp,756.042,0.0138,c,-38,0,7
wp1-f2,Tmp,826.021,0.0177,c,-38,0,7
wp1-f3,Tmp,0.0,0.0168,c,-38,0,4
wp1-f3,Tmp,2.08542,0.0167,c,-38,0,4
wp1-f3,Tmp,6.14167,0.0168,c,-38,0,4
wp1-f3,Tmp,10.0542,0.0168,c,-38,0,4
wp1-f3,Tmp,14.1271,0.0168,c,-38,0,4
wp1-f3,Tmp,21.0562,0.0168,c,-38,0,4
wp1-f3,Tmp,28.0083,0.0168,c,-38,0,4
wp1-f3,Tmp,35.0562,0.0168,c,-38,0,4
wp1-f3,Tmp,42.0604,0.0167,c,-38,0,4
wp1-f3,Tmp,57.125,0.0168,c,-38,0,4
wp1-f3,Tmp,70.0875,0.0175,c,-38,0,4
wp1-f3,Tmp,85.1333,0.0185,c,-38,0,4
wp1-f3,Tmp,98.0583,0.0194,c,-38,0,4
wp1-f3,Tmp,112.048,0.0199,c,-38,0,4
wp1-f3,Tmp,140.017,0.0181,c,-38,0,4
wp1-f3,Tmp,196.052,0.0124,c,-38,0,4
wp1-f3,Tmp,252.006,0.0046,c,-38,0,4
wp1-f3,Tmp,308.062,0.0038,c,-38,0,4
wp1-f3,Tmp,364.058,0.0112,c,-38,0,4
wp1-f3,Tmp,419.046,0.0182,c,-38,0,4
wp1-f3,Tmp,490.044,0.0217,c,-38,0,4
wp1-f3,Tmp,518.06,0.0191,c,-38,0,4
wp1-f3,Tmp,609.0,0.009,c,-38,0,4
wp1-f3,Tmp,700.058,0.0095,c,-38,0,4
wp1-f3,Tmp,791.01,0.0193,c,-38,0,4
wp1-f4,Tmp,0.0,0.0166,c,-38,0,1
wp1-f4,Tmp,28.0063,0.0166,c,-38,0,1
wp1-f4,Tmp,35.0521,0.0166,c,-38,0,1
wp1-f4,Tmp,42.0562,0.0166,c,-38,0,1
wp1-f4,Tmp,56.05,0.0166,c,-38,0,1
wp1-f4,Tmp,70.0625,0.0166,c,-38,0,1
wp1-f4,Tmp,84.0646,0.0169,c,-38,0,1
wp1-f4,Tmp,98.0542,0.018,c,-38,0,1
wp1-f4,Tmp,112.044,0.0195,c,-38,0,1
wp1-f4,Tmp,126.06,0.0196,c,-38,0,1
wp1-f4,Tmp,140.01,0.0195,c,-38,0,1
wp1-f4,Tmp,161.065,0.0177,c,-38,0,1
wp1-f4,Tmp,196.048,0.0141,c,-38,0,1
wp1-f4,Tmp,224.06,0.0111,c,-38,0,1
wp1-f4,Tmp,252.004,0.0071,c,-38,0,1
wp1-f4,Tmp,280.06,0.0037,c,-38,0,1
wp1-f4,Tmp,308.06,0.0027,c,-38,0,1
wp1-f4,Tmp,336.052,0.0069,c,-38,0,1
wp1-f4,Tmp,364.056,0.0099,c,-38,0,1
wp1-f4,Tmp,419.042,0.0175,c,-38,0,1
wp1-f4,Tmp,490.023,0.0217,c,-38,0,1
wp1-f4,Tmp,518.083,0.0203,c,-38,0,1
wp1-f4,Tmp,574.046,0.013,c,-38,0,1
wp1-f4,Tmp,644.083,0.0081,c,-38,0,1
wp1-f4,Tmp,700.054,0.009,c,-38,0,1
wp1-f4,Tmp,756.023,0.0159,c,-38,0,1
wp1-f4,Tmp,826.017,0.0213,c,-38,0,1
wp1-f5,Tmp,0.0,0.0164,c,-38,0,0
wp1-f5,Tmp,28.0042,0.0165,c,-38,0,0
wp1-f5,Tmp,56.0479,0.0163,c,-38,0,0
wp1-f5,Tmp,70.0583,0.0163,c,-38,0,0
wp1-f5,Tmp,84.0604,0.0164,c,-38,0,0
wp1-f5,Tmp,98.0521,0.0166,c,-38,0,0
wp1-f5,Tmp,112.042,0.0169,c,-38,0,0
wp1-f5,Tmp,140.008,0.0169,c,-38,0,0
wp1-f5,Tmp,196.046,0.0167,c,-38,0,0
wp1-f5,Tmp,280.056,0.0138,c,-38,0,0
wp1-f5,Tmp,364.05,0.0123,c,-38,0,0
wp1-f5,Tmp,518.087,0.0167,c,-38,0,0
wp1-f5,Tmp,618.013,0.0141,c,-38,0,0
wp1-f5,Tmp,618.042,0.0141,c,-38,0,0
wp1-f5,Tmp,700.052,0.0125,c,-38,0,0
wp2-f1,Tmp,0.0,0.0171,c,12,0,11
wp2-f1,Tmp,14.0167,0.0171,c,12,0,11
wp2-f1,Tmp,27.9312,0.0171,c,12,0,11
wp2-f1,Tmp,42.0167,0.0162,c,12,0,11
wp2-f1,Tmp,70.0208,0.0172,c,12,0,11
wp2-f1,Tmp,126.044,0.0174,c,12,0,11
wp2-f1,Tmp,196.0,0.0166,c,12,0,11
wp2-f1,Tmp,308.021,0.0148,c,12,0,11
wp2-f1,Tmp,490.008,0.0114,c,12,0,11
wp2-f1,Tmp,517.977,0.0161,c,12,0,11
wp2-f1,Tmp,699.975,0.0148,c,12,0,11
wp2-f2,Tmp,0.0,0.0169,c,12,0,7
wp2-f2,Tmp,6.0625,0.0169,c,12,0,7
wp2-f2,Tmp,10.0,0.017,c,12,0,7
wp2-f2,Tmp,14.0146,0.0173,c,12,0,7
wp2-f2,Tmp,20.9812,0.0186,c,12,0,7
wp2-f2,Tmp,28.0458,0.019,c,12,0,7
wp2-f2,Tmp,35.0167,0.019,c,12,0,7
wp2-f2,Tmp,42.0125,0.0197,c,12,0,7
wp2-f2,Tmp,70.0187,0.0189,c,12,0,7
wp2-f2,Tmp,98.0208,0.0156,c,12,0,7
wp2-f2,Tmp,126.096,0.0134,c,12,0,7
wp2-f2,Tmp,196.017,0.0049,c,12,0,7
wp2-f2,Tmp,308.019,0.0109,c,12,0,7
wp2-f2,Tmp,455.008,0.0177,c,12,0,7
wp2-f2,Tmp,518.006,0.011,c,12,0,7
wp2-f2,Tmp,574.01,0.01,c,12,0,7
wp2-f2,Tmp,644.013,0.0105,c,12,0,7
wp2-f2,Tmp,700.013,0.016,c,12,0,7
wp2-f2,Tmp,756.002,0.0187,c,12,0,7
wp2-f2,Tmp,826.0,0.0166,c,12,0,7
wp2-f3,Tmp,0.0,0.0168,c,12,0,3
wp2-f3,Tmp,2.04167,0.0168,c,12,0,3
wp2-f3,Tmp,6.08958,0.0168,c,12,0,3
wp2-f3,Tmp,14.0104,0.0178,c,12,0,3
wp2-f3,Tmp,20.9771,0.0198,c,12,0,3
wp2-f3,Tmp,28.0417,0.0212,c,12,0,3
wp2-f3,Tmp,56.0208,0.021,c,12,0,3
wp2-f3,Tmp,84.0042,0.0157,c,12,0,3
wp2-f3,Tmp,111.981,0.0133,c,12,0,3
wp2-f3,Tmp,161.002,0.0058,c,12,0,3
wp2-f3,Tmp,224.017,0.0043,c,12,0,3
wp2-f3,Tmp,280.006,0.0107,c,12,0,3
wp2-f3,Tmp,336.008,0.0173,c,12,0,3
wp2-f3,Tmp,419.021,0.0228,c,12,0,3
wp2-f3,Tmp,490.006,0.0125,c,12,0,3
wp2-f3,Tmp,518.008,0.0092,c,12,0,3
wp2-f3,Tmp,608.981,0.0098,c,12,0,3
wp2-f3,Tmp,700.008,0.0184,c,12,0,3
wp2-f3,Tmp,791.046,0.0179,c,12,0,3
wp2-f4,Tmp,0.0,0.0166,c,12,0,1
wp2-f4,Tmp,2.02292,0.0166,c,12,0,1
wp2-f4,Tmp,6.08333,0.0166,c,12,0,1
wp2-f4,Tmp,9.97917,0.0166,c,12,0,1
wp2-f4,Tmp,14.0042,0.0168,c,12,0,1
wp2-f4,Tmp,20.9729,0.0161,c,12,0,1
wp2-f4,Tmp,28.0188,0.0199,c,12,0,1
wp2-f4,Tmp,35.0104,0.021,c,12,0,1
wp2-f4,Tmp,42.0063,0.021,c,12,0,1
wp2-f4,Tmp,56.0167,0.0206,c,12,0,1
wp2-f4,Tmp,70.0104,0.0192,c,12,0,1
wp2-f4,Tmp,84.0,0.0168,c,12,0,1
